SN,Aarrival City,Airline,Arrival,Current Date,Departure,Departure City,Ticket Price,Travel Date
9,ATL,Delta,Atlanta,1/17/2018,ABE,Allentown,223,2/6/2018
10,ATL,Delta,Atlanta,1/17/2018,ABE,Allentown,223,2/6/2018
11,ATL,American Airlines,Atlanta,1/17/2018,ABE,Allentown,223,2/6/2018
12,ATL,American Airlines,Atlanta,1/17/2018,ABE,Allentown,223,2/6/2018
13,ATL,American Airlines,Atlanta,1/17/2018,ABE,Allentown,246.5,2/6/2018
14,ATL,Delta,Atlanta,1/17/2018,ABE,Allentown,262.8,2/6/2018
15,ATL,,Atlanta,1/17/2018,ABE,Allentown,481.2,2/6/2018
16,ATL,,Atlanta,1/17/2018,ABE,Allentown,481.2,2/6/2018
17,ATL,,Atlanta,1/17/2018,ABE,Allentown,482.2,2/6/2018
18,ATL,,Atlanta,1/17/2018,ABE,Allentown,482.2,2/6/2018
19,ATL,,Atlanta,1/17/2018,ABE,Allentown,482.2,2/6/2018
20,ATL,,Atlanta,1/17/2018,ABE,Allentown,482.2,2/6/2018
21,ATL,United,Atlanta,1/17/2018,ABE,Allentown,484,2/6/2018
22,ATL,United,Atlanta,1/17/2018,ABE,Allentown,484,2/6/2018
23,ATL,United,Atlanta,1/17/2018,ABE,Allentown,484,2/6/2018
24,ATL,,Atlanta,1/17/2018,ABE,Allentown,486.8,2/6/2018
25,ATL,,Atlanta,1/17/2018,ABE,Allentown,486.8,2/6/2018
26,ATL,,Atlanta,1/17/2018,ABE,Allentown,486.8,2/6/2018
27,ATL,,Atlanta,1/17/2018,ABE,Allentown,486.8,2/6/2018
28,ATL,,Atlanta,1/17/2018,ABE,Allentown,487.8,2/6/2018
29,ATL,,Atlanta,1/17/2018,ABE,Allentown,487.8,2/6/2018
30,ATL,,Atlanta,1/17/2018,ABE,Allentown,487.8,2/6/2018
31,ATL,United,Atlanta,1/17/2018,ABE,Allentown,489.6,2/6/2018
32,ATL,United,Atlanta,1/17/2018,ABE,Allentown,489.6,2/6/2018
33,ATL,,Atlanta,1/17/2018,ABE,Allentown,518.8,2/6/2018
34,ATL,,Atlanta,1/17/2018,ABE,Allentown,541.8,2/6/2018
0,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,105.35,2/6/2018
1,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,105.35,2/6/2018
2,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,106.85,2/6/2018
3,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,106.85,2/6/2018
4,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,106.85,2/6/2018
5,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,106.85,2/6/2018
6,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,106.85,2/6/2018
7,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,106.85,2/6/2018
8,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,106.85,2/6/2018
9,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,106.85,2/6/2018
10,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,106.85,2/6/2018
11,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,106.85,2/6/2018
12,YYZ,WestJet,Toronto,1/17/2018,MCO,Orlando,112.13,2/6/2018
13,YYZ,Air Canada,Toronto,1/17/2018,MCO,Orlando,112.13,2/6/2018
14,YYZ,Air Canada,Toronto,1/17/2018,MCO,Orlando,112.13,2/6/2018
15,YYZ,United,Toronto,1/17/2018,MCO,Orlando,120.83,2/6/2018
16,YYZ,United,Toronto,1/17/2018,MCO,Orlando,120.83,2/6/2018
17,YYZ,United,Toronto,1/17/2018,MCO,Orlando,120.83,2/6/2018
18,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,121.9,2/6/2018
19,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,140.1,2/6/2018
20,YYZ,United,Toronto,1/17/2018,MCO,Orlando,142.33,2/6/2018
21,YYZ,United,Toronto,1/17/2018,MCO,Orlando,142.33,2/6/2018
22,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,148.8,2/6/2018
23,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,148.8,2/6/2018
24,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,148.8,2/6/2018
25,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,148.8,2/6/2018
26,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,148.8,2/6/2018
27,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,154.8,2/6/2018
28,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,154.8,2/6/2018
29,YYZ,American Airlines,Toronto,1/17/2018,MCO,Orlando,154.8,2/6/2018
30,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,156.3,2/6/2018
31,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,156.3,2/6/2018
32,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,156.3,2/6/2018
33,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,156.3,2/6/2018
34,YYZ,Delta,Toronto,1/17/2018,MCO,Orlando,156.3,2/6/2018
0,ANC,Alaska Airlines,Anchorage,1/17/2018,ADQ,Kodiak,161.6,2/6/2018
1,ANC,Ravn Alaska,Anchorage,1/17/2018,ADQ,Kodiak,163.1,2/6/2018
2,ANC,Ravn Alaska,Anchorage,1/17/2018,ADQ,Kodiak,163.1,2/6/2018
3,ANC,Ravn Alaska,Anchorage,1/17/2018,ADQ,Kodiak,163.1,2/6/2018
4,ANC,Ravn Alaska,Anchorage,1/17/2018,ADQ,Kodiak,163.1,2/6/2018
0,SEA,Alaska Airlines,Seattle,1/17/2018,ALW,Walla Walla,208.3,2/6/2018
1,SEA,Alaska Airlines,Seattle,1/17/2018,ALW,Walla Walla,208.3,2/6/2018
2,SEA,Alaska Airlines,Seattle,1/17/2018,ALW,Walla Walla,208.3,2/6/2018
0,BOS,JetBlue Airways,Boston,1/17/2018,ACK,Nantucket,343.94,2/6/2018
1,BOS,JetBlue Airways,Boston,1/17/2018,ACK,Nantucket,343.94,2/6/2018
2,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,394,2/6/2018
3,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,394,2/6/2018
4,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,394,2/6/2018
5,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,394,2/6/2018
6,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,394,2/6/2018
7,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,443.6,2/6/2018
8,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,454,2/6/2018
9,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,454,2/6/2018
10,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,454,2/6/2018
11,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,493.6,2/6/2018
12,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,504.8,2/6/2018
13,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,577.6,2/6/2018
14,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
15,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
16,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
17,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
18,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
19,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
20,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
21,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
22,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
23,BOS,JetBlue Airways,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
24,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
25,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
26,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
27,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
28,BOS,JetBlue Airways,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
29,BOS,Cape Air,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
30,BOS,JetBlue Airways,Boston,1/17/2018,ACK,Nantucket,598,2/6/2018
31,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,616.6,2/6/2018
32,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,616.6,2/6/2018
33,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,627.8,2/6/2018
34,BOS,American Airlines,Boston,1/17/2018,ACK,Nantucket,627.8,2/6/2018
0,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,316,2/6/2018
1,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,375.4,2/6/2018
2,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,753.4,2/6/2018
3,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,753.4,2/6/2018
4,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,764.6,2/6/2018
5,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,764.6,2/6/2018
6,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,764.6,2/6/2018
7,DCA,JetBlue Airways,Washington,1/17/2018,ACK,Nantucket,764.6,2/6/2018
8,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
9,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
10,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
11,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
12,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
13,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
14,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
15,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
16,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
17,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
18,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
19,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
20,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
21,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
22,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
23,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
24,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
25,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
26,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
27,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
28,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
29,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
30,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
31,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
32,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
33,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
34,DCA,,Washington,1/17/2018,ACK,Nantucket,767.4,2/6/2018
0,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,160,2/6/2018
1,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,160,2/6/2018
2,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,168,2/6/2018
3,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,168,2/6/2018
4,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,168,2/6/2018
5,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,168,2/6/2018
6,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,210,2/6/2018
7,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,210,2/6/2018
8,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,210,2/6/2018
9,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,220,2/6/2018
10,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,220,2/6/2018
11,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,230,2/6/2018
12,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,230,2/6/2018
13,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,230,2/6/2018
14,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,230,2/6/2018
15,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,230,2/6/2018
16,LIH,Hawaiian Airlines,Lihue,1/17/2018,HNL,Honolulu,250,2/6/2018
0,DEN,Frontier Airlines,Denver,2018-01-18,ABQ,Albuquerque,43.3,02/07/2018
1,DEN,United,Denver,2018-01-18,ABQ,Albuquerque,48.3,02/07/2018
2,DEN,United,Denver,2018-01-18,ABQ,Albuquerque,48.3,02/07/2018
3,DEN,United,Denver,2018-01-18,ABQ,Albuquerque,87.3,02/07/2018
4,DEN,American Airlines,Denver,2018-01-18,ABQ,Albuquerque,93.0,02/07/2018
5,DEN,American Airlines,Denver,2018-01-18,ABQ,Albuquerque,93.0,02/07/2018
6,DEN,United,Denver,2018-01-18,ABQ,Albuquerque,104.3,02/07/2018
7,DEN,Boutique Air,Denver,2018-01-18,ABQ,Albuquerque,107.0,02/07/2018
8,DEN,American Airlines,Denver,2018-01-18,ABQ,Albuquerque,118.0,02/07/2018
9,DEN,American Airlines,Denver,2018-01-18,ABQ,Albuquerque,143.0,02/07/2018
10,DEN,American Airlines,Denver,2018-01-18,ABQ,Albuquerque,166.0,02/07/2018
11,DEN,American Airlines,Denver,2018-01-18,ABQ,Albuquerque,260.0,02/07/2018
12,DEN,American Airlines,Denver,2018-01-18,ABQ,Albuquerque,260.0,02/07/2018
13,DEN,American Airlines,Denver,2018-01-18,ABQ,Albuquerque,263.0,02/07/2018
14,DEN,American Airlines,Denver,2018-01-18,ABQ,Albuquerque,300.0,02/07/2018
15,DEN,American Airlines,Denver,2018-01-18,ABQ,Albuquerque,300.0,02/07/2018
16,DEN,,Denver,2018-01-18,ABQ,Albuquerque,618.2,02/07/2018
17,DEN,,Denver,2018-01-18,ABQ,Albuquerque,618.2,02/07/2018
18,DEN,,Denver,2018-01-18,ABQ,Albuquerque,623.8,02/07/2018
19,DEN,,Denver,2018-01-18,ABQ,Albuquerque,660.2,02/07/2018
20,DEN,,Denver,2018-01-18,ABQ,Albuquerque,660.2,02/07/2018
21,DEN,,Denver,2018-01-18,ABQ,Albuquerque,665.8000000000001,02/07/2018
0,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,90.0,02/07/2018
1,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,90.0,02/07/2018
2,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,95.0,02/07/2018
3,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,95.0,02/07/2018
4,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,95.0,02/07/2018
5,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,95.0,02/07/2018
6,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,104.0,02/07/2018
7,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,104.0,02/07/2018
8,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,120.0,02/07/2018
9,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,120.0,02/07/2018
10,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,120.0,02/07/2018
11,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,120.0,02/07/2018
12,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,120.0,02/07/2018
13,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,135.0,02/07/2018
14,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,145.2,02/07/2018
15,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,145.2,02/07/2018
16,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,145.2,02/07/2018
17,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,145.2,02/07/2018
18,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,149.20000000000002,02/07/2018
19,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,149.20000000000002,02/07/2018
20,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,150.0,02/07/2018
21,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,150.0,02/07/2018
22,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,151.0,02/07/2018
23,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,151.0,02/07/2018
24,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,151.0,02/07/2018
25,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,151.0,02/07/2018
26,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,151.0,02/07/2018
27,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,151.0,02/07/2018
28,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,151.0,02/07/2018
29,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,151.0,02/07/2018
30,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,155.2,02/07/2018
31,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,155.2,02/07/2018
32,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,155.2,02/07/2018
33,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,155.2,02/07/2018
34,KOA,Mokulele Airlines,Kailua-Kona,2018-01-18,HNL,Honolulu,155.2,02/07/2018
0,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,229.3,02/07/2018
1,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,295.2,02/07/2018
2,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,295.2,02/07/2018
3,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,300.8,02/07/2018
4,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,300.8,02/07/2018
5,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,300.8,02/07/2018
6,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,319.29999999999995,02/07/2018
7,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,320.79999999999995,02/07/2018
8,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,339.5,02/07/2018
9,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,339.5,02/07/2018
10,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,339.5,02/07/2018
11,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,339.5,02/07/2018
12,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,341.0,02/07/2018
13,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,341.0,02/07/2018
14,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,341.0,02/07/2018
15,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,342.3,02/07/2018
16,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,347.9,02/07/2018
17,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,380.7,02/07/2018
18,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,386.3,02/07/2018
19,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,386.3,02/07/2018
20,ATL,American Airlines,Atlanta,2018-01-18,ABE,Allentown,533.8000000000001,02/07/2018
21,ATL,United,Atlanta,2018-01-18,ABE,Allentown,646.0,02/07/2018
22,ATL,United,Atlanta,2018-01-18,ABE,Allentown,646.0,02/07/2018
23,ATL,United,Atlanta,2018-01-18,ABE,Allentown,646.0,02/07/2018
24,ATL,United,Atlanta,2018-01-18,ABE,Allentown,651.5999999999999,02/07/2018
0,CLT,American Airlines,Charlotte,2018-01-18,ABE,Allentown,771.6,02/07/2018
1,CLT,American Airlines,Charlotte,2018-01-18,ABE,Allentown,771.6,02/07/2018
2,CLT,American Airlines,Charlotte,2018-01-18,ABE,Allentown,832.6,02/07/2018
3,CLT,American Airlines,Charlotte,2018-01-18,ABE,Allentown,850.0,02/07/2018
4,CLT,United,Charlotte,2018-01-18,ABE,Allentown,1628.0,02/07/2018
5,CLT,United,Charlotte,2018-01-18,ABE,Allentown,1628.0,02/07/2018
6,CLT,United,Charlotte,2018-01-18,ABE,Allentown,1639.2,02/07/2018
0,YUL,Air Canada,Montreal,2018-01-18,MCO,Orlando,579.75,02/07/2018
1,YUL,Air Canada,Montreal,2018-01-18,MCO,Orlando,579.75,02/07/2018
0,YYZ,WestJet,Toronto,2018-01-18,MCO,Orlando,232.86,02/07/2018
1,YYZ,American Airlines,Toronto,2018-01-18,MCO,Orlando,240.8,02/07/2018
2,YYZ,American Airlines,Toronto,2018-01-18,MCO,Orlando,243.8,02/07/2018
3,YYZ,American Airlines,Toronto,2018-01-18,MCO,Orlando,243.8,02/07/2018
4,YYZ,American Airlines,Toronto,2018-01-18,MCO,Orlando,243.8,02/07/2018
5,YYZ,American Airlines,Toronto,2018-01-18,MCO,Orlando,243.8,02/07/2018
6,YYZ,Air Canada,Toronto,2018-01-18,MCO,Orlando,247.9,02/07/2018
7,YYZ,United,Toronto,2018-01-18,MCO,Orlando,250.26,02/07/2018
8,YYZ,United,Toronto,2018-01-18,MCO,Orlando,250.26,02/07/2018
9,YYZ,United,Toronto,2018-01-18,MCO,Orlando,250.26,02/07/2018
10,YYZ,United,Toronto,2018-01-18,MCO,Orlando,250.26,02/07/2018
11,YYZ,United,Toronto,2018-01-18,MCO,Orlando,250.26,02/07/2018
12,YYZ,American Airlines,Toronto,2018-01-18,MCO,Orlando,320.4,02/07/2018
13,YYZ,American Airlines,Toronto,2018-01-18,MCO,Orlando,320.4,02/07/2018
14,YYZ,American Airlines,Toronto,2018-01-18,MCO,Orlando,323.4,02/07/2018
15,YYZ,American Airlines,Toronto,2018-01-18,MCO,Orlando,323.4,02/07/2018
16,YYZ,American Airlines,Toronto,2018-01-18,MCO,Orlando,384.86,02/07/2018
17,YYZ,American Airlines,Toronto,2018-01-18,MCO,Orlando,501.0,02/07/2018
18,YYZ,WestJet,Toronto,2018-01-18,MCO,Orlando,521.2,02/07/2018
19,YYZ,WestJet,Toronto,2018-01-18,MCO,Orlando,521.2,02/07/2018
20,YYZ,WestJet,Toronto,2018-01-18,MCO,Orlando,521.2,02/07/2018
21,YYZ,WestJet,Toronto,2018-01-18,MCO,Orlando,521.2,02/07/2018
22,YYZ,WestJet,Toronto,2018-01-18,MCO,Orlando,521.2,02/07/2018
23,YYZ,Air Canada,Toronto,2018-01-18,MCO,Orlando,523.1,02/07/2018
24,YYZ,United,Toronto,2018-01-18,MCO,Orlando,531.9,02/07/2018
0,SEA,Alaska Airlines,Seattle,2018-01-18,ALW,Walla Walla,68.3,02/07/2018
1,SEA,Alaska Airlines,Seattle,2018-01-18,ALW,Walla Walla,68.3,02/07/2018
2,SEA,Alaska Airlines,Seattle,2018-01-18,ALW,Walla Walla,68.3,02/07/2018
0,BOS,JetBlue Airways,Boston,2018-01-18,ACK,Nantucket,112.1,02/07/2018
1,BOS,American Airlines,Boston,2018-01-18,ACK,Nantucket,177.0,02/07/2018
2,BOS,JetBlue Airways,Boston,2018-01-18,ACK,Nantucket,196.8,02/07/2018
3,BOS,JetBlue Airways,Boston,2018-01-18,ACK,Nantucket,202.4,02/07/2018
4,BOS,JetBlue Airways,Boston,2018-01-18,ACK,Nantucket,202.4,02/07/2018
5,BOS,American Airlines,Boston,2018-01-18,ACK,Nantucket,211.79999999999998,02/07/2018
6,BOS,American Airlines,Boston,2018-01-18,ACK,Nantucket,211.79999999999998,02/07/2018
7,BOS,American Airlines,Boston,2018-01-18,ACK,Nantucket,211.79999999999998,02/07/2018
8,BOS,Delta,Boston,2018-01-18,ACK,Nantucket,212.8,02/07/2018
9,BOS,Delta,Boston,2018-01-18,ACK,Nantucket,212.8,02/07/2018
10,BOS,American Airlines,Boston,2018-01-18,ACK,Nantucket,217.39999999999998,02/07/2018
11,BOS,Cape Air,Boston,2018-01-18,ACK,Nantucket,299.0,02/07/2018
12,BOS,Cape Air,Boston,2018-01-18,ACK,Nantucket,299.0,02/07/2018
13,BOS,JetBlue Airways,Boston,2018-01-18,ACK,Nantucket,299.0,02/07/2018
14,BOS,Cape Air,Boston,2018-01-18,ACK,Nantucket,299.0,02/07/2018
15,BOS,Cape Air,Boston,2018-01-18,ACK,Nantucket,299.0,02/07/2018
16,BOS,Cape Air,Boston,2018-01-18,ACK,Nantucket,299.0,02/07/2018
17,BOS,JetBlue Airways,Boston,2018-01-18,ACK,Nantucket,299.0,02/07/2018
18,BOS,Cape Air,Boston,2018-01-18,ACK,Nantucket,299.0,02/07/2018
19,BOS,Cape Air,Boston,2018-01-18,ACK,Nantucket,299.0,02/07/2018
20,BOS,Cape Air,Boston,2018-01-18,ACK,Nantucket,299.0,02/07/2018
21,BOS,Cape Air,Boston,2018-01-18,ACK,Nantucket,299.0,02/07/2018
22,BOS,Cape Air,Boston,2018-01-18,ACK,Nantucket,299.0,02/07/2018
23,BOS,Cape Air,Boston,2018-01-18,ACK,Nantucket,299.0,02/07/2018
24,BOS,Cape Air,Boston,2018-01-18,ACK,Nantucket,299.0,02/07/2018
25,BOS,American Airlines,Boston,2018-01-18,ACK,Nantucket,329.47,02/07/2018
26,BOS,Cape Air,Boston,2018-01-18,ACK,Nantucket,339.0,02/07/2018
27,BOS,,Boston,2018-01-18,ACK,Nantucket,672.5999999999999,02/07/2018
0,DCA,Delta,Washington,2018-01-18,ACK,Nantucket,97.8,02/07/2018
1,DCA,Delta,Washington,2018-01-18,ACK,Nantucket,97.8,02/07/2018
2,DCA,Delta,Washington,2018-01-18,ACK,Nantucket,97.8,02/07/2018
3,DCA,JetBlue Airways,Washington,2018-01-18,ACK,Nantucket,102.1,02/07/2018
4,DCA,JetBlue Airways,Washington,2018-01-18,ACK,Nantucket,220.79999999999998,02/07/2018
5,DCA,American Airlines,Washington,2018-01-18,ACK,Nantucket,254.1,02/07/2018
6,DCA,United,Washington,2018-01-18,ACK,Nantucket,430.8,02/07/2018
7,DCA,United,Washington,2018-01-18,ACK,Nantucket,430.8,02/07/2018
