SN,Aarrival City,Airline,Arrival,Current Date,Departure,Departure City,Ticket Price,Travel Date
14,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,480.0,02/04/2018
15,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,480.0,02/04/2018
16,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,480.0,02/04/2018
17,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,480.0,02/04/2018
18,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,480.0,02/04/2018
19,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,480.0,02/04/2018
20,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,520.0,02/04/2018
21,LIH,Hawaiian Airlines,Lihue,2018-01-20,HNL,Honolulu,580.0,02/04/2018
0,AUS,,Austin,2018-01-21,ABQ,Albuquerque,405.2,02/05/2018
1,AUS,,Austin,2018-01-21,ABQ,Albuquerque,405.2,02/05/2018
2,AUS,,Austin,2018-01-21,ABQ,Albuquerque,417.2,02/05/2018
3,AUS,Delta,Austin,2018-01-21,ABQ,Albuquerque,418.21000000000004,02/05/2018
4,AUS,Delta,Austin,2018-01-21,ABQ,Albuquerque,418.21000000000004,02/05/2018
5,AUS,,Austin,2018-01-21,ABQ,Albuquerque,480.0,02/05/2018
6,AUS,Delta,Austin,2018-01-21,ABQ,Albuquerque,502.20000000000005,02/05/2018
7,AUS,,Austin,2018-01-21,ABQ,Albuquerque,519.2,02/05/2018
8,AUS,,Austin,2018-01-21,ABQ,Albuquerque,524.2,02/05/2018
9,AUS,,Austin,2018-01-21,ABQ,Albuquerque,554.21,02/05/2018
10,AUS,,Austin,2018-01-21,ABQ,Albuquerque,554.21,02/05/2018
11,AUS,,Austin,2018-01-21,ABQ,Albuquerque,594.1999999999999,02/05/2018
12,AUS,,Austin,2018-01-21,ABQ,Albuquerque,610.1999999999999,02/05/2018
13,AUS,,Austin,2018-01-21,ABQ,Albuquerque,658.19,02/05/2018
14,AUS,,Austin,2018-01-21,ABQ,Albuquerque,1242.2,02/05/2018
0,DEN,United,Denver,2018-01-21,ABQ,Albuquerque,48.3,02/05/2018
1,DEN,United,Denver,2018-01-21,ABQ,Albuquerque,48.3,02/05/2018
2,DEN,United,Denver,2018-01-21,ABQ,Albuquerque,48.3,02/05/2018
3,DEN,Frontier Airlines,Denver,2018-01-21,ABQ,Albuquerque,48.3,02/05/2018
4,DEN,Delta,Denver,2018-01-21,ABQ,Albuquerque,97.0,02/05/2018
5,DEN,Delta,Denver,2018-01-21,ABQ,Albuquerque,97.0,02/05/2018
6,DEN,Delta,Denver,2018-01-21,ABQ,Albuquerque,97.0,02/05/2018
7,DEN,Boutique Air,Denver,2018-01-21,ABQ,Albuquerque,107.0,02/05/2018
8,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,219.0,02/05/2018
9,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,219.0,02/05/2018
10,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,224.6,02/05/2018
11,DEN,Delta,Denver,2018-01-21,ABQ,Albuquerque,253.0,02/05/2018
12,DEN,United,Denver,2018-01-21,ABQ,Albuquerque,363.29999999999995,02/05/2018
13,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,372.0,02/05/2018
14,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,372.0,02/05/2018
15,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,372.0,02/05/2018
16,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,372.0,02/05/2018
17,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,372.0,02/05/2018
18,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,404.6,02/05/2018
19,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,404.6,02/05/2018
20,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,624.0,02/05/2018
21,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,624.0,02/05/2018
22,DEN,American Airlines,Denver,2018-01-21,ABQ,Albuquerque,624.0,02/05/2018
0,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,180.0,02/05/2018
1,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,180.0,02/05/2018
2,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,190.0,02/05/2018
3,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,190.0,02/05/2018
4,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,190.0,02/05/2018
5,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,190.0,02/05/2018
6,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,190.0,02/05/2018
7,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,191.4,02/05/2018
8,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,191.4,02/05/2018
9,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,191.4,02/05/2018
10,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,199.8,02/05/2018
11,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,199.8,02/05/2018
12,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,199.8,02/05/2018
13,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,208.0,02/05/2018
14,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,230.0,02/05/2018
15,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,230.0,02/05/2018
16,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,230.0,02/05/2018
17,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,240.0,02/05/2018
18,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,250.0,02/05/2018
19,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,250.0,02/05/2018
20,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,250.0,02/05/2018
21,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,250.0,02/05/2018
22,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,250.0,02/05/2018
23,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,282.0,02/05/2018
24,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,282.0,02/05/2018
25,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,282.0,02/05/2018
26,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,290.4,02/05/2018
27,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,290.4,02/05/2018
28,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,290.4,02/05/2018
29,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,290.4,02/05/2018
30,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,290.4,02/05/2018
31,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,290.4,02/05/2018
32,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,290.4,02/05/2018
33,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,290.4,02/05/2018
34,KOA,Mokulele Airlines,Kailua-Kona,2018-01-21,HNL,Honolulu,290.4,02/05/2018
0,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,255.3,02/05/2018
1,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,255.3,02/05/2018
2,ATL,Delta,Atlanta,2018-01-21,ABE,Allentown,255.3,02/05/2018
0,CLT,American Airlines,Charlotte,2018-01-21,ABE,Allentown,416.3,02/05/2018
1,CLT,American Airlines,Charlotte,2018-01-21,ABE,Allentown,416.3,02/05/2018
0,YUL,Delta,Montreal,2018-01-21,MCO,Orlando,148.8,02/05/2018
1,YUL,Delta,Montreal,2018-01-21,MCO,Orlando,185.32999999999998,02/05/2018
2,YUL,Delta,Montreal,2018-01-21,MCO,Orlando,224.03,02/05/2018
3,YUL,Delta,Montreal,2018-01-21,MCO,Orlando,224.03,02/05/2018
4,YUL,Delta,Montreal,2018-01-21,MCO,Orlando,224.03,02/05/2018
5,YUL,Air Canada,Montreal,2018-01-21,MCO,Orlando,240.05,02/05/2018
6,YUL,Air Canada,Montreal,2018-01-21,MCO,Orlando,240.05,02/05/2018
7,YUL,,Montreal,2018-01-21,MCO,Orlando,247.2,02/05/2018
8,YUL,,Montreal,2018-01-21,MCO,Orlando,247.2,02/05/2018
9,YUL,American Airlines,Montreal,2018-01-21,MCO,Orlando,247.25,02/05/2018
10,YUL,Air Canada,Montreal,2018-01-21,MCO,Orlando,247.85,02/05/2018
11,YUL,Air Canada,Montreal,2018-01-21,MCO,Orlando,247.85,02/05/2018
12,YUL,Air Canada,Montreal,2018-01-21,MCO,Orlando,247.85,02/05/2018
13,YUL,Air Canada,Montreal,2018-01-21,MCO,Orlando,247.85,02/05/2018
14,YUL,Air Canada,Montreal,2018-01-21,MCO,Orlando,247.85,02/05/2018
15,YUL,American Airlines,Montreal,2018-01-21,MCO,Orlando,248.75,02/05/2018
16,YUL,United,Montreal,2018-01-21,MCO,Orlando,248.75,02/05/2018
17,YUL,American Airlines,Montreal,2018-01-21,MCO,Orlando,248.75,02/05/2018
18,YUL,Delta,Montreal,2018-01-21,MCO,Orlando,249.82999999999998,02/05/2018
19,YUL,Delta,Montreal,2018-01-21,MCO,Orlando,249.82999999999998,02/05/2018
20,YUL,Delta,Montreal,2018-01-21,MCO,Orlando,249.82999999999998,02/05/2018
21,YUL,Delta,Montreal,2018-01-21,MCO,Orlando,249.82999999999998,02/05/2018
22,YUL,Delta,Montreal,2018-01-21,MCO,Orlando,249.82999999999998,02/05/2018
23,YUL,Delta,Montreal,2018-01-21,MCO,Orlando,249.82999999999998,02/05/2018
24,YUL,Delta,Montreal,2018-01-21,MCO,Orlando,249.82999999999998,02/05/2018
25,YUL,Delta,Montreal,2018-01-21,MCO,Orlando,249.82999999999998,02/05/2018
26,YUL,WestJet,Montreal,2018-01-21,MCO,Orlando,250.0,02/05/2018
27,YUL,WestJet,Montreal,2018-01-21,MCO,Orlando,250.0,02/05/2018
28,YUL,United,Montreal,2018-01-21,MCO,Orlando,258.0,02/05/2018
29,YUL,Air Canada,Montreal,2018-01-21,MCO,Orlando,266.93,02/05/2018
30,YUL,Air Canada,Montreal,2018-01-21,MCO,Orlando,274.73,02/05/2018
31,YUL,Air Canada,Montreal,2018-01-21,MCO,Orlando,274.73,02/05/2018
32,YUL,American Airlines,Montreal,2018-01-21,MCO,Orlando,280.65,02/05/2018
33,YUL,American Airlines,Montreal,2018-01-21,MCO,Orlando,280.65,02/05/2018
34,YUL,American Airlines,Montreal,2018-01-21,MCO,Orlando,280.65,02/05/2018
0,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,106.85,02/05/2018
1,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,113.2,02/05/2018
2,YYZ,WestJet,Toronto,2018-01-21,MCO,Orlando,116.43,02/05/2018
3,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,121.9,02/05/2018
4,YYZ,Air Canada,Toronto,2018-01-21,MCO,Orlando,123.95,02/05/2018
5,YYZ,Air Canada,Toronto,2018-01-21,MCO,Orlando,123.95,02/05/2018
6,YYZ,United,Toronto,2018-01-21,MCO,Orlando,125.13,02/05/2018
7,YYZ,United,Toronto,2018-01-21,MCO,Orlando,145.55,02/05/2018
8,YYZ,United,Toronto,2018-01-21,MCO,Orlando,145.55,02/05/2018
9,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,152.65,02/05/2018
10,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,154.15,02/05/2018
11,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,154.15,02/05/2018
12,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,161.7,02/05/2018
13,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,161.7,02/05/2018
14,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,161.7,02/05/2018
15,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,161.7,02/05/2018
16,YYZ,United,Toronto,2018-01-21,MCO,Orlando,177.8,02/05/2018
17,YYZ,United,Toronto,2018-01-21,MCO,Orlando,177.8,02/05/2018
18,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,191.35,02/05/2018
19,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,192.85,02/05/2018
20,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,192.85,02/05/2018
21,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,192.85,02/05/2018
22,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,192.85,02/05/2018
23,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,192.85,02/05/2018
24,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,192.85,02/05/2018
25,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,192.85,02/05/2018
26,YYZ,American Airlines,Toronto,2018-01-21,MCO,Orlando,192.85,02/05/2018
27,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,192.85,02/05/2018
28,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,226.2,02/05/2018
29,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,226.2,02/05/2018
30,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,226.2,02/05/2018
31,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,226.2,02/05/2018
32,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,226.2,02/05/2018
33,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,226.2,02/05/2018
34,YYZ,Delta,Toronto,2018-01-21,MCO,Orlando,226.2,02/05/2018
0,ANC,Alaska Airlines,Anchorage,2018-01-21,ADQ,Kodiak,577.1999999999999,02/05/2018
1,ANC,Alaska Airlines,Anchorage,2018-01-21,ADQ,Kodiak,577.1999999999999,02/05/2018
0,SEA,Alaska Airlines,Seattle,2018-01-21,ALW,Walla Walla,208.3,02/05/2018
1,SEA,Alaska Airlines,Seattle,2018-01-21,ALW,Walla Walla,208.3,02/05/2018
2,SEA,Alaska Airlines,Seattle,2018-01-21,ALW,Walla Walla,208.3,02/05/2018
0,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,269.0,02/05/2018
1,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
2,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
3,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
4,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
5,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
6,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
7,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
8,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
9,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
10,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
11,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
12,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
13,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
14,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
15,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
16,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
17,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
18,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
19,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
20,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
21,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
22,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
23,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
24,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
25,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
26,BOS,Cape Air,Boston,2018-01-21,ACK,Nantucket,299.0,02/05/2018
27,BOS,,Boston,2018-01-21,ACK,Nantucket,929.9000000000001,02/05/2018
28,BOS,,Boston,2018-01-21,ACK,Nantucket,929.9000000000001,02/05/2018
29,BOS,,Boston,2018-01-21,ACK,Nantucket,935.5,02/05/2018
30,BOS,,Boston,2018-01-21,ACK,Nantucket,935.5,02/05/2018
31,BOS,,Boston,2018-01-21,ACK,Nantucket,941.1,02/05/2018
32,BOS,,Boston,2018-01-21,ACK,Nantucket,941.1,02/05/2018
33,BOS,,Boston,2018-01-21,ACK,Nantucket,949.9000000000001,02/05/2018
34,BOS,,Boston,2018-01-21,ACK,Nantucket,955.5,02/05/2018
0,DCA,American Airlines,Washington,2018-01-21,ACK,Nantucket,89.1,02/05/2018
1,DCA,JetBlue Airways,Washington,2018-01-21,ACK,Nantucket,102.1,02/05/2018
2,DCA,American Airlines,Washington,2018-01-21,ACK,Nantucket,130.1,02/05/2018
3,DCA,American Airlines,Washington,2018-01-21,ACK,Nantucket,134.1,02/05/2018
4,DCA,JetBlue Airways,Washington,2018-01-21,ACK,Nantucket,156.8,02/05/2018
5,DCA,United,Washington,2018-01-21,ACK,Nantucket,430.8,02/05/2018
6,DCA,United,Washington,2018-01-21,ACK,Nantucket,430.8,02/05/2018
7,DCA,,Washington,2018-01-21,ACK,Nantucket,472.9,02/05/2018
8,DCA,,Washington,2018-01-21,ACK,Nantucket,512.9,02/05/2018
9,DCA,Delta,Washington,2018-01-21,ACK,Nantucket,517.0,02/05/2018
10,DCA,,Washington,2018-01-21,ACK,Nantucket,617.9,02/05/2018
11,DCA,,Washington,2018-01-21,ACK,Nantucket,617.9,02/05/2018
12,DCA,United,Washington,2018-01-21,ACK,Nantucket,721.4,02/05/2018
13,DCA,United,Washington,2018-01-21,ACK,Nantucket,721.4,02/05/2018
14,DCA,,Washington,2018-01-21,ACK,Nantucket,955.7,02/05/2018
15,DCA,,Washington,2018-01-21,ACK,Nantucket,961.3,02/05/2018
0,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,80.0,02/05/2018
1,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,80.0,02/05/2018
2,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,84.0,02/05/2018
3,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,84.0,02/05/2018
4,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,84.0,02/05/2018
5,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,94.0,02/05/2018
6,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,94.0,02/05/2018
7,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,105.0,02/05/2018
8,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,105.0,02/05/2018
9,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,105.0,02/05/2018
10,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,105.0,02/05/2018
11,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,105.0,02/05/2018
12,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,105.0,02/05/2018
13,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,105.0,02/05/2018
14,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,105.0,02/05/2018
15,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,110.0,02/05/2018
16,LIH,Hawaiian Airlines,Lihue,2018-01-21,HNL,Honolulu,125.0,02/05/2018
0,AUS,American Airlines,Austin,2018-01-22,ABQ,Albuquerque,94.0,02/06/2018
1,AUS,Frontier Airlines,Austin,2018-01-22,ABQ,Albuquerque,118.0,02/06/2018
2,AUS,Alaska Airlines,Austin,2018-01-22,ABQ,Albuquerque,183.6,02/06/2018
3,AUS,American Airlines,Austin,2018-01-22,ABQ,Albuquerque,186.0,02/06/2018
4,AUS,United,Austin,2018-01-22,ABQ,Albuquerque,186.0,02/06/2018
5,AUS,American Airlines,Austin,2018-01-22,ABQ,Albuquerque,186.0,02/06/2018
6,AUS,American Airlines,Austin,2018-01-22,ABQ,Albuquerque,186.0,02/06/2018
7,AUS,American Airlines,Austin,2018-01-22,ABQ,Albuquerque,186.0,02/06/2018
8,AUS,American Airlines,Austin,2018-01-22,ABQ,Albuquerque,186.0,02/06/2018
9,AUS,American Airlines,Austin,2018-01-22,ABQ,Albuquerque,186.0,02/06/2018
10,AUS,American Airlines,Austin,2018-01-22,ABQ,Albuquerque,186.0,02/06/2018
11,AUS,United,Austin,2018-01-22,ABQ,Albuquerque,186.0,02/06/2018
12,AUS,United,Austin,2018-01-22,ABQ,Albuquerque,186.0,02/06/2018
13,AUS,United,Austin,2018-01-22,ABQ,Albuquerque,208.0,02/06/2018
14,AUS,United,Austin,2018-01-22,ABQ,Albuquerque,208.0,02/06/2018
15,AUS,American Airlines,Austin,2018-01-22,ABQ,Albuquerque,208.0,02/06/2018
16,AUS,United,Austin,2018-01-22,ABQ,Albuquerque,208.0,02/06/2018
17,AUS,American Airlines,Austin,2018-01-22,ABQ,Albuquerque,208.0,02/06/2018
18,AUS,American Airlines,Austin,2018-01-22,ABQ,Albuquerque,221.0,02/06/2018
19,AUS,Delta,Austin,2018-01-22,ABQ,Albuquerque,227.0,02/06/2018
20,AUS,Alaska Airlines,Austin,2018-01-22,ABQ,Albuquerque,258.0,02/06/2018
21,AUS,United,Austin,2018-01-22,ABQ,Albuquerque,275.0,02/06/2018
22,AUS,American Airlines,Austin,2018-01-22,ABQ,Albuquerque,276.0,02/06/2018
23,AUS,United,Austin,2018-01-22,ABQ,Albuquerque,311.0,02/06/2018
24,AUS,United,Austin,2018-01-22,ABQ,Albuquerque,311.0,02/06/2018
25,AUS,United,Austin,2018-01-22,ABQ,Albuquerque,311.0,02/06/2018
26,AUS,United,Austin,2018-01-22,ABQ,Albuquerque,348.0,02/06/2018
27,AUS,United,Austin,2018-01-22,ABQ,Albuquerque,348.0,02/06/2018
28,AUS,Delta,Austin,2018-01-22,ABQ,Albuquerque,382.0,02/06/2018
0,DEN,Frontier Airlines,Denver,2018-01-22,ABQ,Albuquerque,99.9,02/06/2018
1,DEN,United,Denver,2018-01-22,ABQ,Albuquerque,144.89999999999998,02/06/2018
2,DEN,United,Denver,2018-01-22,ABQ,Albuquerque,144.89999999999998,02/06/2018
3,DEN,United,Denver,2018-01-22,ABQ,Albuquerque,144.89999999999998,02/06/2018
4,DEN,United,Denver,2018-01-22,ABQ,Albuquerque,231.89999999999998,02/06/2018
5,DEN,Boutique Air,Denver,2018-01-22,ABQ,Albuquerque,321.0,02/06/2018
6,DEN,Delta,Denver,2018-01-22,ABQ,Albuquerque,339.0,02/06/2018
7,DEN,American Airlines,Denver,2018-01-22,ABQ,Albuquerque,429.0,02/06/2018
8,DEN,Delta,Denver,2018-01-22,ABQ,Albuquerque,489.0,02/06/2018
9,DEN,Delta,Denver,2018-01-22,ABQ,Albuquerque,489.0,02/06/2018
10,DEN,American Airlines,Denver,2018-01-22,ABQ,Albuquerque,498.0,02/06/2018
11,DEN,Delta,Denver,2018-01-22,ABQ,Albuquerque,549.0,02/06/2018
12,DEN,American Airlines,Denver,2018-01-22,ABQ,Albuquerque,549.0,02/06/2018
13,DEN,Delta,Denver,2018-01-22,ABQ,Albuquerque,639.0,02/06/2018
14,DEN,American Airlines,Denver,2018-01-22,ABQ,Albuquerque,720.0,02/06/2018
15,DEN,American Airlines,Denver,2018-01-22,ABQ,Albuquerque,720.0,02/06/2018
16,DEN,American Airlines,Denver,2018-01-22,ABQ,Albuquerque,780.0,02/06/2018
17,DEN,American Airlines,Denver,2018-01-22,ABQ,Albuquerque,780.0,02/06/2018
18,DEN,Delta,Denver,2018-01-22,ABQ,Albuquerque,840.0,02/06/2018
19,DEN,American Airlines,Denver,2018-01-22,ABQ,Albuquerque,900.0,02/06/2018
20,DEN,American Airlines,Denver,2018-01-22,ABQ,Albuquerque,900.0,02/06/2018
21,DEN,American Airlines,Denver,2018-01-22,ABQ,Albuquerque,900.0,02/06/2018
22,DEN,American Airlines,Denver,2018-01-22,ABQ,Albuquerque,900.0,02/06/2018
23,DEN,American Airlines,Denver,2018-01-22,ABQ,Albuquerque,900.0,02/06/2018
24,DEN,,Denver,2018-01-22,ABQ,Albuquerque,1997.4,02/06/2018
0,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,180.0,02/06/2018
1,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,190.0,02/06/2018
2,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,190.0,02/06/2018
3,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,190.0,02/06/2018
4,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,208.0,02/06/2018
5,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,208.0,02/06/2018
6,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,230.0,02/06/2018
7,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,230.0,02/06/2018
8,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,230.0,02/06/2018
9,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,240.0,02/06/2018
10,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,250.0,02/06/2018
11,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,250.0,02/06/2018
12,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,250.0,02/06/2018
13,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,270.0,02/06/2018
14,KOA,Mokulele Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,282.0,02/06/2018
15,KOA,Mokulele Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,290.4,02/06/2018
16,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,298.40000000000003,02/06/2018
17,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-22,HNL,Honolulu,300.0,02/06/2018
